seq,rtt_ms,transport,network,relayed
436,272.700,p2p-browser,lan,0
437,272.700,p2p-browser,lan,0
438,272.800,p2p-browser,lan,0
439,272.800,p2p-browser,lan,0
440,272.800,p2p-browser,lan,0
441,272.800,p2p-browser,lan,0
442,272.800,p2p-browser,lan,0
443,272.800,p2p-browser,lan,0
444,272.800,p2p-browser,lan,0
445,272.800,p2p-browser,lan,0
446,272.800,p2p-browser,lan,0
447,272.800,p2p-browser,lan,0
448,272.800,p2p-browser,lan,0
449,272.800,p2p-browser,lan,0
450,275.200,p2p-browser,lan,0
451,275.300,p2p-browser,lan,0
452,275.300,p2p-browser,lan,0
453,275.300,p2p-browser,lan,0
454,308.000,p2p-browser,lan,0
455,308.100,p2p-browser,lan,0
456,308.000,p2p-browser,lan,0
457,308.000,p2p-browser,lan,0
458,308.000,p2p-browser,lan,0
459,308.000,p2p-browser,lan,0
460,308.000,p2p-browser,lan,0
461,308.000,p2p-browser,lan,0
462,308.000,p2p-browser,lan,0
463,308.100,p2p-browser,lan,0
464,308.100,p2p-browser,lan,0
465,308.100,p2p-browser,lan,0
466,308.300,p2p-browser,lan,0
467,308.300,p2p-browser,lan,0
468,308.300,p2p-browser,lan,0
469,308.400,p2p-browser,lan,0
470,308.500,p2p-browser,lan,0
471,308.500,p2p-browser,lan,0
472,308.500,p2p-browser,lan,0
473,308.500,p2p-browser,lan,0
474,308.500,p2p-browser,lan,0
475,308.500,p2p-browser,lan,0
476,308.500,p2p-browser,lan,0
477,308.600,p2p-browser,lan,0
478,308.600,p2p-browser,lan,0
479,308.600,p2p-browser,lan,0
480,308.600,p2p-browser,lan,0
481,308.600,p2p-browser,lan,0
482,308.600,p2p-browser,lan,0
483,308.600,p2p-browser,lan,0
484,308.600,p2p-browser,lan,0
485,309.000,p2p-browser,lan,0
486,309.000,p2p-browser,lan,0
487,309.000,p2p-browser,lan,0
488,309.000,p2p-browser,lan,0
489,309.000,p2p-browser,lan,0
490,309.000,p2p-browser,lan,0
491,309.000,p2p-browser,lan,0
492,309.000,p2p-browser,lan,0
493,309.000,p2p-browser,lan,0
494,309.000,p2p-browser,lan,0
495,309.100,p2p-browser,lan,0
496,309.100,p2p-browser,lan,0
497,309.100,p2p-browser,lan,0
498,309.100,p2p-browser,lan,0
499,309.100,p2p-browser,lan,0
500,309.100,p2p-browser,lan,0
501,309.100,p2p-browser,lan,0
502,309.200,p2p-browser,lan,0
503,309.200,p2p-browser,lan,0
504,309.200,p2p-browser,lan,0
505,309.200,p2p-browser,lan,0
506,309.200,p2p-browser,lan,0
507,309.200,p2p-browser,lan,0
508,309.200,p2p-browser,lan,0
509,309.200,p2p-browser,lan,0
510,309.200,p2p-browser,lan,0
511,309.200,p2p-browser,lan,0
512,309.400,p2p-browser,lan,0
513,309.400,p2p-browser,lan,0
514,314.000,p2p-browser,lan,0
515,314.000,p2p-browser,lan,0
516,314.000,p2p-browser,lan,0
517,314.000,p2p-browser,lan,0
518,314.100,p2p-browser,lan,0
519,314.800,p2p-browser,lan,0
520,314.800,p2p-browser,lan,0
521,314.700,p2p-browser,lan,0
522,314.800,p2p-browser,lan,0
523,314.800,p2p-browser,lan,0
524,314.800,p2p-browser,lan,0
525,314.800,p2p-browser,lan,0
526,314.800,p2p-browser,lan,0
527,314.800,p2p-browser,lan,0
528,314.900,p2p-browser,lan,0
529,314.900,p2p-browser,lan,0
530,314.900,p2p-browser,lan,0
531,314.900,p2p-browser,lan,0
532,314.900,p2p-browser,lan,0
533,314.900,p2p-browser,lan,0
534,314.900,p2p-browser,lan,0
535,314.900,p2p-browser,lan,0
536,314.900,p2p-browser,lan,0
537,314.900,p2p-browser,lan,0
538,315.000,p2p-browser,lan,0
539,315.000,p2p-browser,lan,0
540,315.000,p2p-browser,lan,0
541,315.000,p2p-browser,lan,0
542,315.000,p2p-browser,lan,0
543,314.900,p2p-browser,lan,0
544,315.000,p2p-browser,lan,0
545,315.000,p2p-browser,lan,0
546,315.000,p2p-browser,lan,0
547,315.000,p2p-browser,lan,0
548,315.000,p2p-browser,lan,0
549,315.000,p2p-browser,lan,0
550,315.000,p2p-browser,lan,0
551,315.000,p2p-browser,lan,0
552,315.100,p2p-browser,lan,0
553,315.100,p2p-browser,lan,0
554,315.100,p2p-browser,lan,0
555,315.100,p2p-browser,lan,0
556,315.100,p2p-browser,lan,0
557,315.100,p2p-browser,lan,0
558,315.100,p2p-browser,lan,0
559,315.100,p2p-browser,lan,0
560,315.100,p2p-browser,lan,0
561,315.100,p2p-browser,lan,0
562,315.100,p2p-browser,lan,0
563,315.100,p2p-browser,lan,0
564,315.100,p2p-browser,lan,0
565,315.200,p2p-browser,lan,0
566,315.200,p2p-browser,lan,0
567,315.200,p2p-browser,lan,0
568,315.200,p2p-browser,lan,0
569,315.200,p2p-browser,lan,0
570,317.400,p2p-browser,lan,0
571,317.400,p2p-browser,lan,0
572,317.400,p2p-browser,lan,0
573,317.400,p2p-browser,lan,0
574,317.400,p2p-browser,lan,0
575,317.500,p2p-browser,lan,0
576,317.500,p2p-browser,lan,0
577,317.500,p2p-browser,lan,0
578,317.500,p2p-browser,lan,0
579,317.500,p2p-browser,lan,0
580,317.500,p2p-browser,lan,0
581,317.500,p2p-browser,lan,0
582,317.500,p2p-browser,lan,0
583,323.300,p2p-browser,lan,0
584,323.400,p2p-browser,lan,0
585,323.400,p2p-browser,lan,0
586,323.400,p2p-browser,lan,0
587,323.400,p2p-browser,lan,0
588,323.400,p2p-browser,lan,0
589,323.400,p2p-browser,lan,0
590,323.400,p2p-browser,lan,0
591,323.400,p2p-browser,lan,0
592,323.500,p2p-browser,lan,0
593,323.500,p2p-browser,lan,0
594,323.400,p2p-browser,lan,0
595,329.900,p2p-browser,lan,0
596,329.900,p2p-browser,lan,0
597,329.900,p2p-browser,lan,0
598,329.900,p2p-browser,lan,0
599,329.900,p2p-browser,lan,0
600,329.900,p2p-browser,lan,0
601,329.900,p2p-browser,lan,0
602,329.900,p2p-browser,lan,0
603,329.900,p2p-browser,lan,0
604,329.900,p2p-browser,lan,0
605,329.900,p2p-browser,lan,0
606,329.900,p2p-browser,lan,0
607,329.900,p2p-browser,lan,0
608,329.900,p2p-browser,lan,0
609,329.900,p2p-browser,lan,0
610,330.000,p2p-browser,lan,0
611,330.000,p2p-browser,lan,0
612,330.000,p2p-browser,lan,0
613,330.000,p2p-browser,lan,0
614,330.000,p2p-browser,lan,0
615,330.000,p2p-browser,lan,0
616,330.000,p2p-browser,lan,0
617,330.000,p2p-browser,lan,0
618,330.000,p2p-browser,lan,0
619,330.000,p2p-browser,lan,0
