seq,rtt_ms,transport,network,relayed
2780,447.100,p2p-browser,cross-isp,1
2781,430.500,p2p-browser,cross-isp,1
2782,414.100,p2p-browser,cross-isp,1
2783,397.900,p2p-browser,cross-isp,1
2784,387.300,p2p-browser,cross-isp,1
2785,376.700,p2p-browser,cross-isp,1
2786,365.700,p2p-browser,cross-isp,1
2787,354.100,p2p-browser,cross-isp,1
2788,344.800,p2p-browser,cross-isp,1
2789,329.500,p2p-browser,cross-isp,1
2790,312.400,p2p-browser,cross-isp,1
2791,296.200,p2p-browser,cross-isp,1
2792,280.900,p2p-browser,cross-isp,1
2793,264.200,p2p-browser,cross-isp,1
2794,246.900,p2p-browser,cross-isp,1
2795,235.400,p2p-browser,cross-isp,1
2796,224.700,p2p-browser,cross-isp,1
2797,214.100,p2p-browser,cross-isp,1
2798,203.600,p2p-browser,cross-isp,1
2799,193.300,p2p-browser,cross-isp,1
2800,180.600,p2p-browser,cross-isp,1
2801,172.800,p2p-browser,cross-isp,1
2802,162.300,p2p-browser,cross-isp,1
2803,150.600,p2p-browser,cross-isp,1
2804,142.500,p2p-browser,cross-isp,1
2805,159.500,p2p-browser,cross-isp,1
2806,145.300,p2p-browser,cross-isp,1
2807,165.900,p2p-browser,cross-isp,1
2808,149.800,p2p-browser,cross-isp,1
2809,158.900,p2p-browser,cross-isp,1
2810,208.500,p2p-browser,cross-isp,1
2811,192.100,p2p-browser,cross-isp,1
2812,181.800,p2p-browser,cross-isp,1
2813,170.800,p2p-browser,cross-isp,1
2814,277.400,p2p-browser,cross-isp,1
2815,266.000,p2p-browser,cross-isp,1
2816,254.900,p2p-browser,cross-isp,1
2817,238.000,p2p-browser,cross-isp,1
2818,221.400,p2p-browser,cross-isp,1
2819,204.700,p2p-browser,cross-isp,1
2820,251.000,p2p-browser,cross-isp,1
2821,250.500,p2p-browser,cross-isp,1
2822,234.900,p2p-browser,cross-isp,1
2823,224.100,p2p-browser,cross-isp,1
2824,212.000,p2p-browser,cross-isp,1
2825,201.500,p2p-browser,cross-isp,1
2826,190.700,p2p-browser,cross-isp,1
2827,180.000,p2p-browser,cross-isp,1
2828,168.800,p2p-browser,cross-isp,1
2829,152.100,p2p-browser,cross-isp,1
2830,144.400,p2p-browser,cross-isp,1
2831,150.100,p2p-browser,cross-isp,1
2832,149.300,p2p-browser,cross-isp,1
2833,150.100,p2p-browser,cross-isp,1
2834,144.800,p2p-browser,cross-isp,1
2835,142.400,p2p-browser,cross-isp,1
2836,148.400,p2p-browser,cross-isp,1
2837,144.000,p2p-browser,cross-isp,1
2838,164.900,p2p-browser,cross-isp,1
2839,158.400,p2p-browser,cross-isp,1
2840,150.600,p2p-browser,cross-isp,1
2841,141.700,p2p-browser,cross-isp,1
2842,142.800,p2p-browser,cross-isp,1
2843,161.500,p2p-browser,cross-isp,1
2844,170.300,p2p-browser,cross-isp,1
2845,159.600,p2p-browser,cross-isp,1
2846,149.300,p2p-browser,cross-isp,1
2847,170.000,p2p-browser,cross-isp,1
2848,180.000,p2p-browser,cross-isp,1
2849,163.500,p2p-browser,cross-isp,1
2850,155.100,p2p-browser,cross-isp,1
2851,177.900,p2p-browser,cross-isp,1
2852,164.600,p2p-browser,cross-isp,1
2853,152.700,p2p-browser,cross-isp,1
2854,196.100,p2p-browser,cross-isp,1
2855,188.800,p2p-browser,cross-isp,1
2856,175.600,p2p-browser,cross-isp,1
2857,159.300,p2p-browser,cross-isp,1
2858,393.900,p2p-browser,cross-isp,1
2859,377.100,p2p-browser,cross-isp,1
2860,360.600,p2p-browser,cross-isp,1
2861,350.400,p2p-browser,cross-isp,1
2862,338.700,p2p-browser,cross-isp,1
2863,322.000,p2p-browser,cross-isp,1
2864,310.800,p2p-browser,cross-isp,1
2865,294.800,p2p-browser,cross-isp,1
2866,277.000,p2p-browser,cross-isp,1
2867,260.500,p2p-browser,cross-isp,1
2868,244.500,p2p-browser,cross-isp,1
2869,227.200,p2p-browser,cross-isp,1
2870,216.500,p2p-browser,cross-isp,1
2871,206.000,p2p-browser,cross-isp,1
2872,191.100,p2p-browser,cross-isp,1
2873,177.900,p2p-browser,cross-isp,1
2874,159.600,p2p-browser,cross-isp,1
2875,768.600,p2p-browser,cross-isp,1
2876,753.000,p2p-browser,cross-isp,1
2877,741.900,p2p-browser,cross-isp,1
2878,725.700,p2p-browser,cross-isp,1
2879,709.100,p2p-browser,cross-isp,1
2880,693.800,p2p-browser,cross-isp,1
2881,677.900,p2p-browser,cross-isp,1
2882,667.600,p2p-browser,cross-isp,1
2883,657.200,p2p-browser,cross-isp,1
2884,646.900,p2p-browser,cross-isp,1
2885,636.700,p2p-browser,cross-isp,1
2886,620.000,p2p-browser,cross-isp,1
2887,603.800,p2p-browser,cross-isp,1
2888,587.700,p2p-browser,cross-isp,1
2889,570.500,p2p-browser,cross-isp,1
2890,553.200,p2p-browser,cross-isp,1
2891,538.300,p2p-browser,cross-isp,1
2892,522.000,p2p-browser,cross-isp,1
2893,510.900,p2p-browser,cross-isp,1
2894,494.600,p2p-browser,cross-isp,1
2895,483.500,p2p-browser,cross-isp,1
2896,472.100,p2p-browser,cross-isp,1
2897,459.200,p2p-browser,cross-isp,1
2898,441.300,p2p-browser,cross-isp,1
2899,425.000,p2p-browser,cross-isp,1
2900,407.600,p2p-browser,cross-isp,1
2901,391.700,p2p-browser,cross-isp,1
2902,381.100,p2p-browser,cross-isp,1
2903,365.300,p2p-browser,cross-isp,1
2904,348.400,p2p-browser,cross-isp,1
2905,332.200,p2p-browser,cross-isp,1
2906,316.600,p2p-browser,cross-isp,1
2907,300.200,p2p-browser,cross-isp,1
2908,284.500,p2p-browser,cross-isp,1
2909,268.300,p2p-browser,cross-isp,1
2910,257.700,p2p-browser,cross-isp,1
2911,243.100,p2p-browser,cross-isp,1
2912,226.100,p2p-browser,cross-isp,1
2913,475.100,p2p-browser,cross-isp,1
2914,458.300,p2p-browser,cross-isp,1
2915,447.600,p2p-browser,cross-isp,1
2916,435.900,p2p-browser,cross-isp,1
2917,423.300,p2p-browser,cross-isp,1
2918,407.400,p2p-browser,cross-isp,1
2919,390.700,p2p-browser,cross-isp,1
2920,375.100,p2p-browser,cross-isp,1
2921,358.300,p2p-browser,cross-isp,1
2922,347.700,p2p-browser,cross-isp,1
2923,337.400,p2p-browser,cross-isp,1
2924,321.000,p2p-browser,cross-isp,1
2925,304.900,p2p-browser,cross-isp,1
2926,288.100,p2p-browser,cross-isp,1
2927,270.500,p2p-browser,cross-isp,1
2928,253.800,p2p-browser,cross-isp,1
2929,243.100,p2p-browser,cross-isp,1
2930,225.400,p2p-browser,cross-isp,1
2931,209.000,p2p-browser,cross-isp,1
2932,195.600,p2p-browser,cross-isp,1
2933,185.500,p2p-browser,cross-isp,1
2934,172.000,p2p-browser,cross-isp,1
2935,160.600,p2p-browser,cross-isp,1
2936,181.300,p2p-browser,cross-isp,1
2937,164.600,p2p-browser,cross-isp,1
2938,153.300,p2p-browser,cross-isp,1
2939,161.000,p2p-browser,cross-isp,1
2940,160.000,p2p-browser,cross-isp,1
2941,148.700,p2p-browser,cross-isp,1
2942,132.000,p2p-browser,cross-isp,1
2943,180.400,p2p-browser,cross-isp,1
2944,167.200,p2p-browser,cross-isp,1
2945,159.800,p2p-browser,cross-isp,1
2946,162.900,p2p-browser,cross-isp,1
2947,170.200,p2p-browser,cross-isp,1
2948,157.800,p2p-browser,cross-isp,1
2949,160.400,p2p-browser,cross-isp,1
2950,150.200,p2p-browser,cross-isp,1
2951,145.400,p2p-browser,cross-isp,1
2952,143.200,p2p-browser,cross-isp,1
2953,144.900,p2p-browser,cross-isp,1
2954,150.700,p2p-browser,cross-isp,1
2955,150.400,p2p-browser,cross-isp,1
2956,151.200,p2p-browser,cross-isp,1
2957,152.700,p2p-browser,cross-isp,1
2958,146.500,p2p-browser,cross-isp,1
2959,170.900,p2p-browser,cross-isp,1
2960,156.100,p2p-browser,cross-isp,1
2961,166.100,p2p-browser,cross-isp,1
2962,155.500,p2p-browser,cross-isp,1
2963,180.400,p2p-browser,cross-isp,1
2964,163.500,p2p-browser,cross-isp,1
2965,153.500,p2p-browser,cross-isp,1
2966,173.500,p2p-browser,cross-isp,1
2967,157.300,p2p-browser,cross-isp,1
2968,149.200,p2p-browser,cross-isp,1
2969,142.700,p2p-browser,cross-isp,1
2970,139.700,p2p-browser,cross-isp,1
2971,143.500,p2p-browser,cross-isp,1
2972,145.200,p2p-browser,cross-isp,1
2973,138.800,p2p-browser,cross-isp,1
2974,215.600,p2p-browser,cross-isp,1
2975,204.000,p2p-browser,cross-isp,1
2976,187.100,p2p-browser,cross-isp,1
2977,206.600,p2p-browser,cross-isp,1
2978,227.900,p2p-browser,cross-isp,1
2979,232.700,p2p-browser,cross-isp,1
2980,222.000,p2p-browser,cross-isp,1
2981,207.900,p2p-browser,cross-isp,1
2982,205.700,p2p-browser,cross-isp,1
2983,195.300,p2p-browser,cross-isp,1
2984,219.600,p2p-browser,cross-isp,1
2985,210.200,p2p-browser,cross-isp,1
2986,199.200,p2p-browser,cross-isp,1
2987,187.600,p2p-browser,cross-isp,1
2988,176.000,p2p-browser,cross-isp,1
2989,157.400,p2p-browser,cross-isp,1
2990,174.100,p2p-browser,cross-isp,1
2991,157.500,p2p-browser,cross-isp,1
2992,154.300,p2p-browser,cross-isp,1
2993,159.300,p2p-browser,cross-isp,1
2994,151.000,p2p-browser,cross-isp,1
2995,165.900,p2p-browser,cross-isp,1
2996,151.900,p2p-browser,cross-isp,1
2997,155.900,p2p-browser,cross-isp,1
2998,150.900,p2p-browser,cross-isp,1
2999,168.100,p2p-browser,cross-isp,1
3000,154.500,p2p-browser,cross-isp,1
3001,154.700,p2p-browser,cross-isp,1
3002,146.400,p2p-browser,cross-isp,1
3003,138.900,p2p-browser,cross-isp,1
3004,137.100,p2p-browser,cross-isp,1
3005,141.400,p2p-browser,cross-isp,1
3006,188.600,p2p-browser,cross-isp,1
3007,176.300,p2p-browser,cross-isp,1
3008,163.500,p2p-browser,cross-isp,1
3009,151.800,p2p-browser,cross-isp,1
3010,141.600,p2p-browser,cross-isp,1
3011,163.000,p2p-browser,cross-isp,1
3012,171.100,p2p-browser,cross-isp,1
3013,162.500,p2p-browser,cross-isp,1
3014,145.600,p2p-browser,cross-isp,1
3015,163.200,p2p-browser,cross-isp,1
3016,152.800,p2p-browser,cross-isp,1
3017,141.000,p2p-browser,cross-isp,1
3018,166.900,p2p-browser,cross-isp,1
3019,163.300,p2p-browser,cross-isp,1
3020,148.100,p2p-browser,cross-isp,1
3021,158.900,p2p-browser,cross-isp,1
3022,159.400,p2p-browser,cross-isp,1
3023,149.000,p2p-browser,cross-isp,1
3024,388.600,p2p-browser,cross-isp,1
3025,377.600,p2p-browser,cross-isp,1
3026,361.800,p2p-browser,cross-isp,1
3027,345.300,p2p-browser,cross-isp,1
3028,328.400,p2p-browser,cross-isp,1
3029,316.700,p2p-browser,cross-isp,1
3030,304.800,p2p-browser,cross-isp,1
3031,294.200,p2p-browser,cross-isp,1
3032,279.500,p2p-browser,cross-isp,1
3033,263.400,p2p-browser,cross-isp,1
3034,246.700,p2p-browser,cross-isp,1
3035,229.700,p2p-browser,cross-isp,1
3036,212.700,p2p-browser,cross-isp,1
3037,196.600,p2p-browser,cross-isp,1
3038,180.600,p2p-browser,cross-isp,1
3039,164.400,p2p-browser,cross-isp,1
3040,148.400,p2p-browser,cross-isp,1
3041,138.100,p2p-browser,cross-isp,1
3042,145.400,p2p-browser,cross-isp,1
3043,273.700,p2p-browser,cross-isp,1
3044,307.900,p2p-browser,cross-isp,1
3045,297.100,p2p-browser,cross-isp,1
3046,286.600,p2p-browser,cross-isp,1
3047,284.400,p2p-browser,cross-isp,1
3048,268.100,p2p-browser,cross-isp,1
3049,251.800,p2p-browser,cross-isp,1
3050,256.200,p2p-browser,cross-isp,1
3051,262.700,p2p-browser,cross-isp,1
3052,250.800,p2p-browser,cross-isp,1
3053,238.500,p2p-browser,cross-isp,1
3054,221.800,p2p-browser,cross-isp,1
3055,211.100,p2p-browser,cross-isp,1
3056,201.000,p2p-browser,cross-isp,1
3057,184.500,p2p-browser,cross-isp,1
3058,178.000,p2p-browser,cross-isp,1
3059,159.900,p2p-browser,cross-isp,1
3060,159.600,p2p-browser,cross-isp,1
3061,184.800,p2p-browser,cross-isp,1
3062,168.400,p2p-browser,cross-isp,1
3063,169.000,p2p-browser,cross-isp,1
3064,151.700,p2p-browser,cross-isp,1
3065,159.300,p2p-browser,cross-isp,1
3066,159.800,p2p-browser,cross-isp,1
3067,158.000,p2p-browser,cross-isp,1
3068,154.900,p2p-browser,cross-isp,1
3069,138.100,p2p-browser,cross-isp,1
3070,170.400,p2p-browser,cross-isp,1
3071,187.800,p2p-browser,cross-isp,1
3072,174.900,p2p-browser,cross-isp,1
3073,197.000,p2p-browser,cross-isp,1
3074,186.100,p2p-browser,cross-isp,1
3075,175.000,p2p-browser,cross-isp,1
3076,159.800,p2p-browser,cross-isp,1
3077,203.100,p2p-browser,cross-isp,1
3078,206.800,p2p-browser,cross-isp,1
3079,193.700,p2p-browser,cross-isp,1
3080,177.000,p2p-browser,cross-isp,1
3081,163.800,p2p-browser,cross-isp,1
3082,181.100,p2p-browser,cross-isp,1
3083,168.500,p2p-browser,cross-isp,1
3084,164.800,p2p-browser,cross-isp,1
3085,152.000,p2p-browser,cross-isp,1
3086,145.500,p2p-browser,cross-isp,1
3087,161.800,p2p-browser,cross-isp,1
3088,146.600,p2p-browser,cross-isp,1
3089,144.900,p2p-browser,cross-isp,1
3090,147.000,p2p-browser,cross-isp,1
3091,158.000,p2p-browser,cross-isp,1
3092,160.300,p2p-browser,cross-isp,1
3093,166.700,p2p-browser,cross-isp,1
3094,160.800,p2p-browser,cross-isp,1
3095,161.200,p2p-browser,cross-isp,1
3096,151.300,p2p-browser,cross-isp,1
3097,172.500,p2p-browser,cross-isp,1
3098,163.900,p2p-browser,cross-isp,1
3099,153.900,p2p-browser,cross-isp,1
3100,158.800,p2p-browser,cross-isp,1
3101,162.200,p2p-browser,cross-isp,1
3102,151.600,p2p-browser,cross-isp,1
3103,191.600,p2p-browser,cross-isp,1
3104,180.300,p2p-browser,cross-isp,1
3105,169.100,p2p-browser,cross-isp,1
3106,157.900,p2p-browser,cross-isp,1
3107,155.100,p2p-browser,cross-isp,1
3108,166.100,p2p-browser,cross-isp,1
3109,155.800,p2p-browser,cross-isp,1
3110,207.200,p2p-browser,cross-isp,1
3111,207.900,p2p-browser,cross-isp,1
3112,192.300,p2p-browser,cross-isp,1
3113,181.400,p2p-browser,cross-isp,1
3114,167.800,p2p-browser,cross-isp,1
3115,151.200,p2p-browser,cross-isp,1
3116,150.000,p2p-browser,cross-isp,1
3117,133.800,p2p-browser,cross-isp,1
3118,139.200,p2p-browser,cross-isp,1
3119,141.200,p2p-browser,cross-isp,1
3120,145.700,p2p-browser,cross-isp,1
3121,141.000,p2p-browser,cross-isp,1
3122,167.700,p2p-browser,cross-isp,1
3123,151.500,p2p-browser,cross-isp,1
3124,151.800,p2p-browser,cross-isp,1
3125,152.000,p2p-browser,cross-isp,1
3126,142.400,p2p-browser,cross-isp,1
3127,156.200,p2p-browser,cross-isp,1
3128,142.900,p2p-browser,cross-isp,1
3129,144.500,p2p-browser,cross-isp,1
3130,153.500,p2p-browser,cross-isp,1
3131,142.700,p2p-browser,cross-isp,1
3132,157.500,p2p-browser,cross-isp,1
3133,147.100,p2p-browser,cross-isp,1
3134,155.900,p2p-browser,cross-isp,1
3135,145.800,p2p-browser,cross-isp,1
3136,145.500,p2p-browser,cross-isp,1
3137,142.000,p2p-browser,cross-isp,1
3138,159.000,p2p-browser,cross-isp,1
3139,156.600,p2p-browser,cross-isp,1
3140,152.600,p2p-browser,cross-isp,1
3141,165.400,p2p-browser,cross-isp,1
3142,164.800,p2p-browser,cross-isp,1
3143,155.100,p2p-browser,cross-isp,1
3144,159.300,p2p-browser,cross-isp,1
3145,147.100,p2p-browser,cross-isp,1
3146,155.500,p2p-browser,cross-isp,1
3147,156.000,p2p-browser,cross-isp,1
3148,159.400,p2p-browser,cross-isp,1
3149,151.500,p2p-browser,cross-isp,1
3150,144.000,p2p-browser,cross-isp,1
3151,167.700,p2p-browser,cross-isp,1
3152,157.100,p2p-browser,cross-isp,1
3153,160.400,p2p-browser,cross-isp,1
3154,148.500,p2p-browser,cross-isp,1
3155,161.000,p2p-browser,cross-isp,1
3156,161.600,p2p-browser,cross-isp,1
3157,159.200,p2p-browser,cross-isp,1
3158,149.100,p2p-browser,cross-isp,1
3159,156.800,p2p-browser,cross-isp,1
3160,157.500,p2p-browser,cross-isp,1
3161,157.500,p2p-browser,cross-isp,1
3162,151.000,p2p-browser,cross-isp,1
3163,159.900,p2p-browser,cross-isp,1
3164,155.400,p2p-browser,cross-isp,1
3165,150.700,p2p-browser,cross-isp,1
3166,143.900,p2p-browser,cross-isp,1
3167,139.300,p2p-browser,cross-isp,1
3168,143.100,p2p-browser,cross-isp,1
3169,150.800,p2p-browser,cross-isp,1
3170,145.200,p2p-browser,cross-isp,1
3171,153.700,p2p-browser,cross-isp,1
3172,147.900,p2p-browser,cross-isp,1
3173,144.200,p2p-browser,cross-isp,1
3174,144.800,p2p-browser,cross-isp,1
3175,144.900,p2p-browser,cross-isp,1
3176,163.900,p2p-browser,cross-isp,1
3177,151.100,p2p-browser,cross-isp,1
3178,228.300,p2p-browser,cross-isp,1
3179,216.700,p2p-browser,cross-isp,1
3180,200.500,p2p-browser,cross-isp,1
3181,190.700,p2p-browser,cross-isp,1
3182,174.800,p2p-browser,cross-isp,1
3183,158.400,p2p-browser,cross-isp,1
3184,147.500,p2p-browser,cross-isp,1
3185,194.400,p2p-browser,cross-isp,1
3186,183.600,p2p-browser,cross-isp,1
3187,283.800,p2p-browser,cross-isp,1
3188,276.900,p2p-browser,cross-isp,1
3189,261.600,p2p-browser,cross-isp,1
3190,245.200,p2p-browser,cross-isp,1
3191,228.900,p2p-browser,cross-isp,1
3192,212.300,p2p-browser,cross-isp,1
3193,195.700,p2p-browser,cross-isp,1
3194,179.500,p2p-browser,cross-isp,1
3195,199.900,p2p-browser,cross-isp,1
3196,184.500,p2p-browser,cross-isp,1
3197,168.200,p2p-browser,cross-isp,1
3198,174.100,p2p-browser,cross-isp,1
3199,160.300,p2p-browser,cross-isp,1
3200,145.600,p2p-browser,cross-isp,1
3201,192.000,p2p-browser,cross-isp,1
3202,175.000,p2p-browser,cross-isp,1
3203,158.400,p2p-browser,cross-isp,1
3204,142.000,p2p-browser,cross-isp,1
3205,158.300,p2p-browser,cross-isp,1
3206,144.500,p2p-browser,cross-isp,1
3207,136.800,p2p-browser,cross-isp,1
3208,156.500,p2p-browser,cross-isp,1
3209,155.700,p2p-browser,cross-isp,1
3210,150.000,p2p-browser,cross-isp,1
3211,155.600,p2p-browser,cross-isp,1
3212,156.400,p2p-browser,cross-isp,1
3213,152.900,p2p-browser,cross-isp,1
3214,141.200,p2p-browser,cross-isp,1
3215,150.100,p2p-browser,cross-isp,1
3216,143.900,p2p-browser,cross-isp,1
3217,157.200,p2p-browser,cross-isp,1
3218,144.000,p2p-browser,cross-isp,1
3219,144.900,p2p-browser,cross-isp,1
3220,173.100,p2p-browser,cross-isp,1
3221,161.600,p2p-browser,cross-isp,1
3222,150.100,p2p-browser,cross-isp,1
3223,148.100,p2p-browser,cross-isp,1
3224,140.200,p2p-browser,cross-isp,1
3225,138.900,p2p-browser,cross-isp,1
3226,166.600,p2p-browser,cross-isp,1
3227,156.600,p2p-browser,cross-isp,1
3228,152.100,p2p-browser,cross-isp,1
3229,150.100,p2p-browser,cross-isp,1
3230,136.400,p2p-browser,cross-isp,1
3231,155.900,p2p-browser,cross-isp,1
3232,149.600,p2p-browser,cross-isp,1
3233,144.200,p2p-browser,cross-isp,1
3234,149.700,p2p-browser,cross-isp,1
3235,155.400,p2p-browser,cross-isp,1
3236,142.600,p2p-browser,cross-isp,1
3237,155.400,p2p-browser,cross-isp,1
3238,162.200,p2p-browser,cross-isp,1
3239,153.200,p2p-browser,cross-isp,1
3240,149.500,p2p-browser,cross-isp,1
3241,155.100,p2p-browser,cross-isp,1
3242,148.800,p2p-browser,cross-isp,1
3243,148.800,p2p-browser,cross-isp,1
3244,146.900,p2p-browser,cross-isp,1
3245,152.700,p2p-browser,cross-isp,1
3246,149.000,p2p-browser,cross-isp,1
3247,138.700,p2p-browser,cross-isp,1
3248,149.100,p2p-browser,cross-isp,1
3249,165.900,p2p-browser,cross-isp,1
3250,166.900,p2p-browser,cross-isp,1
3251,150.400,p2p-browser,cross-isp,1
3252,171.700,p2p-browser,cross-isp,1
3253,161.000,p2p-browser,cross-isp,1
3254,155.800,p2p-browser,cross-isp,1
3255,145.600,p2p-browser,cross-isp,1
3256,159.900,p2p-browser,cross-isp,1
3257,159.200,p2p-browser,cross-isp,1
3258,169.200,p2p-browser,cross-isp,1
3259,158.700,p2p-browser,cross-isp,1
3260,146.800,p2p-browser,cross-isp,1
3261,167.200,p2p-browser,cross-isp,1
3262,155.800,p2p-browser,cross-isp,1
3263,162.000,p2p-browser,cross-isp,1
3264,158.000,p2p-browser,cross-isp,1
3265,152.600,p2p-browser,cross-isp,1
3266,150.300,p2p-browser,cross-isp,1
3267,156.600,p2p-browser,cross-isp,1
3268,161.300,p2p-browser,cross-isp,1
3269,151.200,p2p-browser,cross-isp,1
3270,159.300,p2p-browser,cross-isp,1
3271,153.500,p2p-browser,cross-isp,1
3272,147.400,p2p-browser,cross-isp,1
3273,156.600,p2p-browser,cross-isp,1
3274,156.600,p2p-browser,cross-isp,1
3275,151.700,p2p-browser,cross-isp,1
3276,154.800,p2p-browser,cross-isp,1
3277,140.200,p2p-browser,cross-isp,1
3278,162.100,p2p-browser,cross-isp,1
3279,147.500,p2p-browser,cross-isp,1
3280,153.200,p2p-browser,cross-isp,1
3281,149.500,p2p-browser,cross-isp,1
3282,157.200,p2p-browser,cross-isp,1
3283,194.400,p2p-browser,cross-isp,1
3284,183.800,p2p-browser,cross-isp,1
3285,219.900,p2p-browser,cross-isp,1
3286,202.600,p2p-browser,cross-isp,1
3287,206.200,p2p-browser,cross-isp,1
3288,191.900,p2p-browser,cross-isp,1
3289,190.200,p2p-browser,cross-isp,1
3290,273.300,p2p-browser,cross-isp,1
3291,261.600,p2p-browser,cross-isp,1
3292,251.100,p2p-browser,cross-isp,1
3293,239.800,p2p-browser,cross-isp,1
3294,321.500,p2p-browser,cross-isp,1
3295,305.000,p2p-browser,cross-isp,1
3296,289.100,p2p-browser,cross-isp,1
3297,274.900,p2p-browser,cross-isp,1
3298,256.900,p2p-browser,cross-isp,1
3299,240.200,p2p-browser,cross-isp,1
3300,223.000,p2p-browser,cross-isp,1
3301,212.600,p2p-browser,cross-isp,1
3302,199.800,p2p-browser,cross-isp,1
3303,189.200,p2p-browser,cross-isp,1
3304,173.100,p2p-browser,cross-isp,1
3305,155.500,p2p-browser,cross-isp,1
3306,155.700,p2p-browser,cross-isp,1
3307,162.900,p2p-browser,cross-isp,1
3308,144.900,p2p-browser,cross-isp,1
3309,174.200,p2p-browser,cross-isp,1
3310,169.700,p2p-browser,cross-isp,1
3311,153.900,p2p-browser,cross-isp,1
3312,162.500,p2p-browser,cross-isp,1
3313,179.400,p2p-browser,cross-isp,1
3314,162.900,p2p-browser,cross-isp,1
3315,185.700,p2p-browser,cross-isp,1
3316,212.600,p2p-browser,cross-isp,1
3317,214.300,p2p-browser,cross-isp,1
3318,240.800,p2p-browser,cross-isp,1
3319,225.000,p2p-browser,cross-isp,1
3320,212.500,p2p-browser,cross-isp,1
3321,200.800,p2p-browser,cross-isp,1
3322,183.400,p2p-browser,cross-isp,1
3323,172.800,p2p-browser,cross-isp,1
3324,156.600,p2p-browser,cross-isp,1
3325,139.900,p2p-browser,cross-isp,1
3326,165.300,p2p-browser,cross-isp,1
3327,151.500,p2p-browser,cross-isp,1
3328,169.500,p2p-browser,cross-isp,1
3329,153.500,p2p-browser,cross-isp,1
3330,142.100,p2p-browser,cross-isp,1
3331,151.800,p2p-browser,cross-isp,1
3332,151.900,p2p-browser,cross-isp,1
3333,136.300,p2p-browser,cross-isp,1
3334,158.900,p2p-browser,cross-isp,1
3335,149.800,p2p-browser,cross-isp,1
3336,141.700,p2p-browser,cross-isp,1
3337,144.600,p2p-browser,cross-isp,1
3338,151.800,p2p-browser,cross-isp,1
3339,151.300,p2p-browser,cross-isp,1
3340,151.700,p2p-browser,cross-isp,1
3341,140.800,p2p-browser,cross-isp,1
3342,157.900,p2p-browser,cross-isp,1
3343,166.500,p2p-browser,cross-isp,1
3344,152.800,p2p-browser,cross-isp,1
3345,145.100,p2p-browser,cross-isp,1
3346,184.400,p2p-browser,cross-isp,1
3347,168.400,p2p-browser,cross-isp,1
3348,151.800,p2p-browser,cross-isp,1
3349,141.400,p2p-browser,cross-isp,1
3350,184.600,p2p-browser,cross-isp,1
3351,178.100,p2p-browser,cross-isp,1
3352,172.500,p2p-browser,cross-isp,1
3353,156.100,p2p-browser,cross-isp,1
3354,183.700,p2p-browser,cross-isp,1
3355,189.300,p2p-browser,cross-isp,1
3356,172.600,p2p-browser,cross-isp,1
3357,156.200,p2p-browser,cross-isp,1
3358,156.900,p2p-browser,cross-isp,1
3359,156.400,p2p-browser,cross-isp,1
3360,142.000,p2p-browser,cross-isp,1
3361,167.200,p2p-browser,cross-isp,1
3362,151.000,p2p-browser,cross-isp,1
3363,161.400,p2p-browser,cross-isp,1
3364,149.800,p2p-browser,cross-isp,1
3365,139.100,p2p-browser,cross-isp,1
3366,153.200,p2p-browser,cross-isp,1
3367,155.300,p2p-browser,cross-isp,1
3368,166.100,p2p-browser,cross-isp,1
3369,155.800,p2p-browser,cross-isp,1
3370,141.700,p2p-browser,cross-isp,1
3371,143.600,p2p-browser,cross-isp,1
3372,152.800,p2p-browser,cross-isp,1
3373,151.300,p2p-browser,cross-isp,1
3374,151.300,p2p-browser,cross-isp,1
3375,157.300,p2p-browser,cross-isp,1
3376,150.100,p2p-browser,cross-isp,1
3377,204.200,p2p-browser,cross-isp,1
3378,188.300,p2p-browser,cross-isp,1
3379,173.500,p2p-browser,cross-isp,1
3380,155.700,p2p-browser,cross-isp,1
3381,221.800,p2p-browser,cross-isp,1
3382,206.800,p2p-browser,cross-isp,1
3383,190.900,p2p-browser,cross-isp,1
3384,235.900,p2p-browser,cross-isp,1
3385,222.100,p2p-browser,cross-isp,1
3386,211.100,p2p-browser,cross-isp,1
3387,199.700,p2p-browser,cross-isp,1
3388,184.800,p2p-browser,cross-isp,1
3389,172.800,p2p-browser,cross-isp,1
3390,156.000,p2p-browser,cross-isp,1
3391,199.100,p2p-browser,cross-isp,1
3392,191.200,p2p-browser,cross-isp,1
3393,177.100,p2p-browser,cross-isp,1
3394,170.500,p2p-browser,cross-isp,1
3395,159.400,p2p-browser,cross-isp,1
3396,142.300,p2p-browser,cross-isp,1
3397,158.700,p2p-browser,cross-isp,1
3398,146.900,p2p-browser,cross-isp,1
3399,156.000,p2p-browser,cross-isp,1
3400,156.200,p2p-browser,cross-isp,1
3401,153.500,p2p-browser,cross-isp,1
3402,142.800,p2p-browser,cross-isp,1
3403,147.000,p2p-browser,cross-isp,1
3404,146.200,p2p-browser,cross-isp,1
3405,151.100,p2p-browser,cross-isp,1
3406,152.300,p2p-browser,cross-isp,1
3407,147.600,p2p-browser,cross-isp,1
3408,153.200,p2p-browser,cross-isp,1
3409,208.900,p2p-browser,cross-isp,1
3410,198.100,p2p-browser,cross-isp,1
3411,185.700,p2p-browser,cross-isp,1
3412,288.700,p2p-browser,cross-isp,1
3413,278.400,p2p-browser,cross-isp,1
3414,266.900,p2p-browser,cross-isp,1
