seq,rtt_ms,transport,network,relayed
2002,10.900,p2p-browser,lan,0
2003,10.500,p2p-browser,lan,0
2004,7.000,p2p-browser,lan,0
2005,6.800,p2p-browser,lan,0
2006,14.400,p2p-browser,lan,0
2007,19.600,p2p-browser,lan,0
2008,28.600,p2p-browser,lan,0
2009,17.300,p2p-browser,lan,0
2010,6.800,p2p-browser,lan,0
2011,18.500,p2p-browser,lan,0
2012,28.000,p2p-browser,lan,0
2013,16.900,p2p-browser,lan,0
2014,7.700,p2p-browser,lan,0
2015,14.000,p2p-browser,lan,0
2016,15.900,p2p-browser,lan,0
2017,4.800,p2p-browser,lan,0
2018,8.200,p2p-browser,lan,0
2019,7.400,p2p-browser,lan,0
2020,6.600,p2p-browser,lan,0
2021,8.800,p2p-browser,lan,0
2022,9.100,p2p-browser,lan,0
2023,8.600,p2p-browser,lan,0
2024,8.900,p2p-browser,lan,0
2025,17.100,p2p-browser,lan,0
2026,6.100,p2p-browser,lan,0
2027,8.000,p2p-browser,lan,0
2028,11.200,p2p-browser,lan,0
2029,10.300,p2p-browser,lan,0
2030,7.700,p2p-browser,lan,0
2031,13.800,p2p-browser,lan,0
2032,9.600,p2p-browser,lan,0
2033,8.900,p2p-browser,lan,0
2034,16.600,p2p-browser,lan,0
2035,14.300,p2p-browser,lan,0
2036,9.900,p2p-browser,lan,0
2037,22.000,p2p-browser,lan,0
2038,11.800,p2p-browser,lan,0
2039,5.500,p2p-browser,lan,0
2040,14.800,p2p-browser,lan,0
2041,4.700,p2p-browser,lan,0
2042,7.300,p2p-browser,lan,0
2043,8.100,p2p-browser,lan,0
2044,13.200,p2p-browser,lan,0
2045,9.400,p2p-browser,lan,0
2046,6.200,p2p-browser,lan,0
2047,16.100,p2p-browser,lan,0
2048,6.000,p2p-browser,lan,0
2049,18.400,p2p-browser,lan,0
2050,8.300,p2p-browser,lan,0
2051,14.800,p2p-browser,lan,0
2052,10.600,p2p-browser,lan,0
2053,9.400,p2p-browser,lan,0
2054,19.000,p2p-browser,lan,0
2055,11.800,p2p-browser,lan,0
2056,14.100,p2p-browser,lan,0
2057,5.700,p2p-browser,lan,0
2058,7.600,p2p-browser,lan,0
2059,8.300,p2p-browser,lan,0
2060,8.300,p2p-browser,lan,0
2061,17.500,p2p-browser,lan,0
2062,7.300,p2p-browser,lan,0
2063,8.300,p2p-browser,lan,0
2064,23.400,p2p-browser,lan,0
2065,13.700,p2p-browser,lan,0
2066,8.100,p2p-browser,lan,0
2067,6.400,p2p-browser,lan,0
2068,13.400,p2p-browser,lan,0
2069,4.400,p2p-browser,lan,0
2070,8.300,p2p-browser,lan,0
2071,8.100,p2p-browser,lan,0
2072,8.000,p2p-browser,lan,0
2073,18.800,p2p-browser,lan,0
2074,12.200,p2p-browser,lan,0
2075,5.700,p2p-browser,lan,0
2076,7.200,p2p-browser,lan,0
2077,8.400,p2p-browser,lan,0
2078,6.900,p2p-browser,lan,0
2079,11.100,p2p-browser,lan,0
2080,9.400,p2p-browser,lan,0
2081,6.500,p2p-browser,lan,0
2082,18.500,p2p-browser,lan,0
2083,14.800,p2p-browser,lan,0
2084,10.400,p2p-browser,lan,0
2085,11.000,p2p-browser,lan,0
2086,7.900,p2p-browser,lan,0
2087,24.100,p2p-browser,lan,0
2088,13.100,p2p-browser,lan,0
2089,5.000,p2p-browser,lan,0
2090,6.900,p2p-browser,lan,0
2091,7.200,p2p-browser,lan,0
2092,12.600,p2p-browser,lan,0
2093,10.500,p2p-browser,lan,0
2094,5.300,p2p-browser,lan,0
2095,7.500,p2p-browser,lan,0
2096,20.300,p2p-browser,lan,0
2097,9.900,p2p-browser,lan,0
2098,9.000,p2p-browser,lan,0
2099,8.200,p2p-browser,lan,0
2100,15.600,p2p-browser,lan,0
2101,9.100,p2p-browser,lan,0
2102,14.500,p2p-browser,lan,0
2103,14.100,p2p-browser,lan,0
2104,6.500,p2p-browser,lan,0
2105,6.500,p2p-browser,lan,0
2106,14.000,p2p-browser,lan,0
2107,8.300,p2p-browser,lan,0
2108,10.500,p2p-browser,lan,0
2109,11.300,p2p-browser,lan,0
2110,7.200,p2p-browser,lan,0
2111,5.600,p2p-browser,lan,0
2112,17.900,p2p-browser,lan,0
2113,9.200,p2p-browser,lan,0
2114,5.400,p2p-browser,lan,0
2115,35.600,p2p-browser,lan,0
2116,33.000,p2p-browser,lan,0
2117,21.700,p2p-browser,lan,0
2118,10.600,p2p-browser,lan,0
2119,9.700,p2p-browser,lan,0
2120,6.100,p2p-browser,lan,0
2121,13.900,p2p-browser,lan,0
2122,9.500,p2p-browser,lan,0
2123,6.700,p2p-browser,lan,0
2124,8.700,p2p-browser,lan,0
2125,11.900,p2p-browser,lan,0
2126,7.200,p2p-browser,lan,0
2127,14.900,p2p-browser,lan,0
2128,11.100,p2p-browser,lan,0
2129,10.700,p2p-browser,lan,0
2130,17.200,p2p-browser,lan,0
2131,17.200,p2p-browser,lan,0
2132,6.700,p2p-browser,lan,0
2133,8.800,p2p-browser,lan,0
2134,6.700,p2p-browser,lan,0
2135,26.600,p2p-browser,lan,0
2136,20.200,p2p-browser,lan,0
2137,23.600,p2p-browser,lan,0
2138,36.500,p2p-browser,lan,0
2139,25.700,p2p-browser,lan,0
2140,14.700,p2p-browser,lan,0
2141,13.200,p2p-browser,lan,0
2142,7.700,p2p-browser,lan,0
2143,6.200,p2p-browser,lan,0
2144,7.700,p2p-browser,lan,0
2145,12.300,p2p-browser,lan,0
2146,9.300,p2p-browser,lan,0
2147,14.100,p2p-browser,lan,0
2148,7.800,p2p-browser,lan,0
2149,6.300,p2p-browser,lan,0
2150,16.300,p2p-browser,lan,0
2151,7.300,p2p-browser,lan,0
2152,8.600,p2p-browser,lan,0
2153,9.100,p2p-browser,lan,0
2154,6.100,p2p-browser,lan,0
2155,9.600,p2p-browser,lan,0
2156,10.900,p2p-browser,lan,0
2157,7.100,p2p-browser,lan,0
2158,8.500,p2p-browser,lan,0
2159,12.300,p2p-browser,lan,0
2160,12.500,p2p-browser,lan,0
2161,8.600,p2p-browser,lan,0
2162,7.600,p2p-browser,lan,0
2163,24.300,p2p-browser,lan,0
2164,22.600,p2p-browser,lan,0
2165,12.200,p2p-browser,lan,0
2166,10.600,p2p-browser,lan,0
2167,11.300,p2p-browser,lan,0
2168,9.700,p2p-browser,lan,0
2169,9.400,p2p-browser,lan,0
2170,6.100,p2p-browser,lan,0
2171,9.200,p2p-browser,lan,0
2172,8.100,p2p-browser,lan,0
2173,7.400,p2p-browser,lan,0
2174,9.200,p2p-browser,lan,0
2175,10.800,p2p-browser,lan,0
2176,10.700,p2p-browser,lan,0
2177,30.700,p2p-browser,lan,0
2178,37.500,p2p-browser,lan,0
2179,26.900,p2p-browser,lan,0
2180,16.900,p2p-browser,lan,0
2181,7.300,p2p-browser,lan,0
2182,29.200,p2p-browser,lan,0
2183,18.200,p2p-browser,lan,0
2184,37.900,p2p-browser,lan,0
2185,26.100,p2p-browser,lan,0
2186,47.700,p2p-browser,lan,0
2187,38.400,p2p-browser,lan,0
2188,27.700,p2p-browser,lan,0
2189,26.300,p2p-browser,lan,0
2190,14.900,p2p-browser,lan,0
2191,14.300,p2p-browser,lan,0
2192,81.200,p2p-browser,lan,0
2193,71.100,p2p-browser,lan,0
2194,74.000,p2p-browser,lan,0
2195,63.600,p2p-browser,lan,0
2196,51.900,p2p-browser,lan,0
2197,41.400,p2p-browser,lan,0
2198,30.400,p2p-browser,lan,0
2199,19.200,p2p-browser,lan,0
2200,8.700,p2p-browser,lan,0
2201,7.700,p2p-browser,lan,0
2202,8.900,p2p-browser,lan,0
2203,21.700,p2p-browser,lan,0
2204,11.600,p2p-browser,lan,0
2205,12.100,p2p-browser,lan,0
2206,9.200,p2p-browser,lan,0
2207,11.200,p2p-browser,lan,0
2208,26.200,p2p-browser,lan,0
2209,22.900,p2p-browser,lan,0
2210,12.200,p2p-browser,lan,0
2211,6.300,p2p-browser,lan,0
2212,6.500,p2p-browser,lan,0
2213,24.500,p2p-browser,lan,0
2214,14.900,p2p-browser,lan,0
2215,11.600,p2p-browser,lan,0
2216,16.800,p2p-browser,lan,0
2217,14.900,p2p-browser,lan,0
2218,49.700,p2p-browser,lan,0
2219,39.200,p2p-browser,lan,0
2220,32.800,p2p-browser,lan,0
2221,22.200,p2p-browser,lan,0
2222,11.800,p2p-browser,lan,0
2223,11.600,p2p-browser,lan,0
2224,6.200,p2p-browser,lan,0
2225,9.100,p2p-browser,lan,0
2226,14.700,p2p-browser,lan,0
2227,19.400,p2p-browser,lan,0
2228,15.800,p2p-browser,lan,0
2229,5.100,p2p-browser,lan,0
2230,39.200,p2p-browser,lan,0
2231,36.400,p2p-browser,lan,0
2232,25.000,p2p-browser,lan,0
2233,14.200,p2p-browser,lan,0
2234,8.100,p2p-browser,lan,0
2235,9.500,p2p-browser,lan,0
2236,17.400,p2p-browser,lan,0
2237,7.300,p2p-browser,lan,0
2238,8.600,p2p-browser,lan,0
2239,6.400,p2p-browser,lan,0
2240,10.800,p2p-browser,lan,0
2241,20.000,p2p-browser,lan,0
2242,8.600,p2p-browser,lan,0
2243,8.500,p2p-browser,lan,0
2244,8.700,p2p-browser,lan,0
2245,15.700,p2p-browser,lan,0
2246,11.300,p2p-browser,lan,0
2247,6.600,p2p-browser,lan,0
2248,8.400,p2p-browser,lan,0
2249,5.900,p2p-browser,lan,0
2250,47.600,p2p-browser,lan,0
2251,51.400,p2p-browser,lan,0
2252,40.500,p2p-browser,lan,0
2253,30.900,p2p-browser,lan,0
2254,20.200,p2p-browser,lan,0
2255,35.300,p2p-browser,lan,0
2256,28.900,p2p-browser,lan,0
2257,17.800,p2p-browser,lan,0
2258,7.600,p2p-browser,lan,0
2259,7.600,p2p-browser,lan,0
2260,7.000,p2p-browser,lan,0
2261,11.900,p2p-browser,lan,0
2262,22.000,p2p-browser,lan,0
2263,14.500,p2p-browser,lan,0
2264,22.400,p2p-browser,lan,0
2265,25.300,p2p-browser,lan,0
2266,16.400,p2p-browser,lan,0
2267,12.600,p2p-browser,lan,0
2268,6.800,p2p-browser,lan,0
2269,10.700,p2p-browser,lan,0
2270,7.100,p2p-browser,lan,0
2271,11.000,p2p-browser,lan,0
2272,14.500,p2p-browser,lan,0
2273,21.200,p2p-browser,lan,0
2274,13.900,p2p-browser,lan,0
2275,11.600,p2p-browser,lan,0
2276,11.800,p2p-browser,lan,0
2277,9.700,p2p-browser,lan,0
2278,8.900,p2p-browser,lan,0
2279,11.100,p2p-browser,lan,0
2280,21.300,p2p-browser,lan,0
2281,9.400,p2p-browser,lan,0
2282,10.100,p2p-browser,lan,0
2283,6.400,p2p-browser,lan,0
2284,14.200,p2p-browser,lan,0
2285,5.900,p2p-browser,lan,0
2286,7.500,p2p-browser,lan,0
2287,8.900,p2p-browser,lan,0
2288,6.000,p2p-browser,lan,0
2289,14.200,p2p-browser,lan,0
2290,10.300,p2p-browser,lan,0
2291,9.700,p2p-browser,lan,0
2292,6.100,p2p-browser,lan,0
2293,18.500,p2p-browser,lan,0
2294,16.900,p2p-browser,lan,0
2295,6.600,p2p-browser,lan,0
2296,7.900,p2p-browser,lan,0
2297,7.300,p2p-browser,lan,0
2298,7.500,p2p-browser,lan,0
2299,17.800,p2p-browser,lan,0
2300,11.000,p2p-browser,lan,0
2301,8.100,p2p-browser,lan,0
2302,6.900,p2p-browser,lan,0
2303,21.000,p2p-browser,lan,0
2304,10.500,p2p-browser,lan,0
2305,5.800,p2p-browser,lan,0
2306,6.100,p2p-browser,lan,0
2307,9.500,p2p-browser,lan,0
2308,6.800,p2p-browser,lan,0
2309,11.500,p2p-browser,lan,0
2310,7.700,p2p-browser,lan,0
2311,9.700,p2p-browser,lan,0
2312,27.000,p2p-browser,lan,0
2313,28.600,p2p-browser,lan,0
2314,18.500,p2p-browser,lan,0
2315,8.700,p2p-browser,lan,0
2316,19.800,p2p-browser,lan,0
2317,9.600,p2p-browser,lan,0
2318,43.300,p2p-browser,lan,0
2319,56.400,p2p-browser,lan,0
2320,45.300,p2p-browser,lan,0
2321,34.900,p2p-browser,lan,0
2322,23.800,p2p-browser,lan,0
2323,13.300,p2p-browser,lan,0
2324,26.600,p2p-browser,lan,0
2325,28.600,p2p-browser,lan,0
2326,34.700,p2p-browser,lan,0
2327,23.800,p2p-browser,lan,0
2328,30.300,p2p-browser,lan,0
2329,19.800,p2p-browser,lan,0
2330,9.300,p2p-browser,lan,0
2331,6.300,p2p-browser,lan,0
2332,92.100,p2p-browser,lan,0
2333,81.000,p2p-browser,lan,0
2334,70.300,p2p-browser,lan,0
2335,59.800,p2p-browser,lan,0
2336,49.000,p2p-browser,lan,0
2337,38.600,p2p-browser,lan,0
2338,28.500,p2p-browser,lan,0
2339,18.500,p2p-browser,lan,0
2340,8.000,p2p-browser,lan,0
2341,12.200,p2p-browser,lan,0
2342,8.900,p2p-browser,lan,0
2343,17.100,p2p-browser,lan,0
2344,19.900,p2p-browser,lan,0
2345,11.300,p2p-browser,lan,0
2346,5.200,p2p-browser,lan,0
2347,37.000,p2p-browser,lan,0
2348,26.000,p2p-browser,lan,0
2349,14.900,p2p-browser,lan,0
2350,6.900,p2p-browser,lan,0
2351,26.500,p2p-browser,lan,0
2352,16.400,p2p-browser,lan,0
2353,7.500,p2p-browser,lan,0
2354,12.100,p2p-browser,lan,0
2355,9.600,p2p-browser,lan,0
2356,20.300,p2p-browser,lan,0
2357,50.400,p2p-browser,lan,0
2358,39.400,p2p-browser,lan,0
2359,29.400,p2p-browser,lan,0
2360,19.400,p2p-browser,lan,0
2361,31.100,p2p-browser,lan,0
2362,20.100,p2p-browser,lan,0
2363,8.500,p2p-browser,lan,0
2364,13.900,p2p-browser,lan,0
2365,11.300,p2p-browser,lan,0
2366,21.300,p2p-browser,lan,0
2367,10.700,p2p-browser,lan,0
2368,10.100,p2p-browser,lan,0
2369,7.800,p2p-browser,lan,0
2370,10.600,p2p-browser,lan,0
2371,11.600,p2p-browser,lan,0
2372,11.600,p2p-browser,lan,0
2373,7.400,p2p-browser,lan,0
2374,7.500,p2p-browser,lan,0
2375,6.800,p2p-browser,lan,0
2376,16.600,p2p-browser,lan,0
2377,7.700,p2p-browser,lan,0
2378,6.400,p2p-browser,lan,0
2379,7.500,p2p-browser,lan,0
2380,31.700,p2p-browser,lan,0
2381,20.800,p2p-browser,lan,0
2382,10.600,p2p-browser,lan,0
2383,7.400,p2p-browser,lan,0
2384,6.400,p2p-browser,lan,0
2385,13.500,p2p-browser,lan,0
2386,13.500,p2p-browser,lan,0
2387,9.800,p2p-browser,lan,0
2388,7.500,p2p-browser,lan,0
2389,7.600,p2p-browser,lan,0
2390,12.400,p2p-browser,lan,0
2391,14.700,p2p-browser,lan,0
2392,6.900,p2p-browser,lan,0
2393,22.700,p2p-browser,lan,0
2394,20.700,p2p-browser,lan,0
2395,9.600,p2p-browser,lan,0
2396,9.100,p2p-browser,lan,0
2397,7.600,p2p-browser,lan,0
2398,6.600,p2p-browser,lan,0
2399,10.800,p2p-browser,lan,0
2400,9.000,p2p-browser,lan,0
2401,5.100,p2p-browser,lan,0
2402,17.100,p2p-browser,lan,0
2403,7.800,p2p-browser,lan,0
2404,8.500,p2p-browser,lan,0
2405,14.900,p2p-browser,lan,0
2406,10.300,p2p-browser,lan,0
2407,10.700,p2p-browser,lan,0
2408,7.000,p2p-browser,lan,0
2409,12.700,p2p-browser,lan,0
2410,8.800,p2p-browser,lan,0
2411,8.200,p2p-browser,lan,0
2412,5.900,p2p-browser,lan,0
2413,7.200,p2p-browser,lan,0
2414,10.900,p2p-browser,lan,0
2415,9.800,p2p-browser,lan,0
2416,7.000,p2p-browser,lan,0
2417,11.100,p2p-browser,lan,0
2418,19.000,p2p-browser,lan,0
2419,8.800,p2p-browser,lan,0
2420,12.900,p2p-browser,lan,0
2421,8.200,p2p-browser,lan,0
2422,6.400,p2p-browser,lan,0
2423,7.400,p2p-browser,lan,0
2424,15.800,p2p-browser,lan,0
2425,7.300,p2p-browser,lan,0
2426,7.200,p2p-browser,lan,0
2427,6.700,p2p-browser,lan,0
2428,17.400,p2p-browser,lan,0
2429,7.400,p2p-browser,lan,0
2430,8.300,p2p-browser,lan,0
2431,6.900,p2p-browser,lan,0
2432,7.900,p2p-browser,lan,0
2433,14.300,p2p-browser,lan,0
2434,11.000,p2p-browser,lan,0
2435,8.400,p2p-browser,lan,0
2436,6.500,p2p-browser,lan,0
2437,8.100,p2p-browser,lan,0
2438,11.200,p2p-browser,lan,0
2439,9.100,p2p-browser,lan,0
2440,14.600,p2p-browser,lan,0
2441,9.300,p2p-browser,lan,0
2442,18.000,p2p-browser,lan,0
2443,29.800,p2p-browser,lan,0
2444,19.600,p2p-browser,lan,0
2445,13.900,p2p-browser,lan,0
2446,10.000,p2p-browser,lan,0
2447,18.900,p2p-browser,lan,0
2448,8.300,p2p-browser,lan,0
2449,5.800,p2p-browser,lan,0
2450,8.600,p2p-browser,lan,0
2451,8.700,p2p-browser,lan,0
2452,9.600,p2p-browser,lan,0
2453,11.100,p2p-browser,lan,0
2454,8.600,p2p-browser,lan,0
2455,8.700,p2p-browser,lan,0
2456,14.500,p2p-browser,lan,0
2457,12.600,p2p-browser,lan,0
2458,9.100,p2p-browser,lan,0
2459,7.100,p2p-browser,lan,0
2460,7.800,p2p-browser,lan,0
2461,6.600,p2p-browser,lan,0
2462,39.100,p2p-browser,lan,0
2463,42.100,p2p-browser,lan,0
2464,31.000,p2p-browser,lan,0
2465,20.600,p2p-browser,lan,0
2466,28.800,p2p-browser,lan,0
2467,18.800,p2p-browser,lan,0
2468,8.200,p2p-browser,lan,0
2469,6.900,p2p-browser,lan,0
2470,9.500,p2p-browser,lan,0
2471,7.900,p2p-browser,lan,0
2472,31.200,p2p-browser,lan,0
2473,20.700,p2p-browser,lan,0
2474,11.300,p2p-browser,lan,0
2475,30.900,p2p-browser,lan,0
2476,27.800,p2p-browser,lan,0
2477,18.500,p2p-browser,lan,0
2478,10.400,p2p-browser,lan,0
2479,8.400,p2p-browser,lan,0
2480,6.900,p2p-browser,lan,0
2481,8.400,p2p-browser,lan,0
2482,8.700,p2p-browser,lan,0
2483,16.800,p2p-browser,lan,0
2484,8.600,p2p-browser,lan,0
2485,17.100,p2p-browser,lan,0
2486,6.900,p2p-browser,lan,0
2487,8.800,p2p-browser,lan,0
2488,7.300,p2p-browser,lan,0
2489,7.100,p2p-browser,lan,0
2490,7.500,p2p-browser,lan,0
2491,18.000,p2p-browser,lan,0
2492,8.000,p2p-browser,lan,0
2493,11.900,p2p-browser,lan,0
2494,6.200,p2p-browser,lan,0
2495,15.700,p2p-browser,lan,0
2496,9.000,p2p-browser,lan,0
2497,6.000,p2p-browser,lan,0
2498,9.400,p2p-browser,lan,0
2499,9.000,p2p-browser,lan,0
2500,23.000,p2p-browser,lan,0
2501,11.900,p2p-browser,lan,0
2502,6.800,p2p-browser,lan,0
2503,6.700,p2p-browser,lan,0
2504,12.000,p2p-browser,lan,0
2505,10.200,p2p-browser,lan,0
2506,6.600,p2p-browser,lan,0
2507,6.900,p2p-browser,lan,0
2508,5.500,p2p-browser,lan,0
2509,6.800,p2p-browser,lan,0
2510,8.100,p2p-browser,lan,0
2511,8.100,p2p-browser,lan,0
2512,20.100,p2p-browser,lan,0
2513,9.600,p2p-browser,lan,0
2514,17.000,p2p-browser,lan,0
2515,6.100,p2p-browser,lan,0
2516,7.100,p2p-browser,lan,0
2517,7.900,p2p-browser,lan,0
2518,6.500,p2p-browser,lan,0
2519,13.000,p2p-browser,lan,0
2520,7.700,p2p-browser,lan,0
2521,11.200,p2p-browser,lan,0
2522,5.300,p2p-browser,lan,0
2523,15.500,p2p-browser,lan,0
2524,16.100,p2p-browser,lan,0
2525,9.100,p2p-browser,lan,0
2526,9.900,p2p-browser,lan,0
2527,5.000,p2p-browser,lan,0
2528,8.300,p2p-browser,lan,0
2529,10.000,p2p-browser,lan,0
2530,11.600,p2p-browser,lan,0
2531,13.400,p2p-browser,lan,0
2532,15.800,p2p-browser,lan,0
2533,20.600,p2p-browser,lan,0
2534,25.800,p2p-browser,lan,0
2535,15.800,p2p-browser,lan,0
2536,12.700,p2p-browser,lan,0
2537,5.700,p2p-browser,lan,0
2538,8.000,p2p-browser,lan,0
2539,11.300,p2p-browser,lan,0
2540,6.600,p2p-browser,lan,0
2541,9.500,p2p-browser,lan,0
2542,5.700,p2p-browser,lan,0
2543,24.100,p2p-browser,lan,0
2544,13.500,p2p-browser,lan,0
2545,6.800,p2p-browser,lan,0
2546,7.500,p2p-browser,lan,0
2547,6.600,p2p-browser,lan,0
2548,9.000,p2p-browser,lan,0
2549,5.400,p2p-browser,lan,0
2550,34.700,p2p-browser,lan,0
2551,32.500,p2p-browser,lan,0
2552,26.900,p2p-browser,lan,0
2553,16.400,p2p-browser,lan,0
2554,8.200,p2p-browser,lan,0
2555,6.000,p2p-browser,lan,0
2556,7.200,p2p-browser,lan,0
2557,6.800,p2p-browser,lan,0
2558,10.900,p2p-browser,lan,0
2559,6.200,p2p-browser,lan,0
2560,7.500,p2p-browser,lan,0
2561,5.200,p2p-browser,lan,0
2562,18.700,p2p-browser,lan,0
2563,9.400,p2p-browser,lan,0
2564,12.100,p2p-browser,lan,0
2565,6.400,p2p-browser,lan,0
2566,7.100,p2p-browser,lan,0
2567,15.900,p2p-browser,lan,0
2568,13.200,p2p-browser,lan,0
2569,9.000,p2p-browser,lan,0
2570,8.200,p2p-browser,lan,0
2571,14.400,p2p-browser,lan,0
2572,11.900,p2p-browser,lan,0
2573,8.300,p2p-browser,lan,0
2574,8.100,p2p-browser,lan,0
2575,6.200,p2p-browser,lan,0
2576,26.600,p2p-browser,lan,0
2577,15.700,p2p-browser,lan,0
2578,43.600,p2p-browser,lan,0
2579,33.000,p2p-browser,lan,0
2580,29.000,p2p-browser,lan,0
2581,18.400,p2p-browser,lan,0
2582,7.500,p2p-browser,lan,0
2583,6.000,p2p-browser,lan,0
2584,8.100,p2p-browser,lan,0
2585,6.100,p2p-browser,lan,0
2586,15.300,p2p-browser,lan,0
2587,10.900,p2p-browser,lan,0
2588,6.200,p2p-browser,lan,0
2589,17.300,p2p-browser,lan,0
2590,6.300,p2p-browser,lan,0
2591,20.200,p2p-browser,lan,0
2592,9.900,p2p-browser,lan,0
2593,8.400,p2p-browser,lan,0
2594,9.600,p2p-browser,lan,0
2595,6.500,p2p-browser,lan,0
2596,6.100,p2p-browser,lan,0
2597,14.400,p2p-browser,lan,0
2598,9.400,p2p-browser,lan,0
2599,10.900,p2p-browser,lan,0
2600,14.400,p2p-browser,lan,0
2601,9.500,p2p-browser,lan,0
2602,15.100,p2p-browser,lan,0
2603,13.700,p2p-browser,lan,0
2604,9.100,p2p-browser,lan,0
2605,11.700,p2p-browser,lan,0
2606,8.100,p2p-browser,lan,0
2607,10.100,p2p-browser,lan,0
2608,45.700,p2p-browser,lan,0
2609,34.500,p2p-browser,lan,0
2610,24.100,p2p-browser,lan,0
2611,13.900,p2p-browser,lan,0
2612,6.100,p2p-browser,lan,0
2613,5.700,p2p-browser,lan,0
2614,5.700,p2p-browser,lan,0
2615,8.400,p2p-browser,lan,0
2616,14.800,p2p-browser,lan,0
2617,7.700,p2p-browser,lan,0
2618,8.800,p2p-browser,lan,0
2619,13.200,p2p-browser,lan,0
2620,9.700,p2p-browser,lan,0
2621,9.200,p2p-browser,lan,0
2622,10.700,p2p-browser,lan,0
2623,6.800,p2p-browser,lan,0
2624,5.900,p2p-browser,lan,0
2625,12.000,p2p-browser,lan,0
2626,7.200,p2p-browser,lan,0
2627,7.400,p2p-browser,lan,0
2628,9.800,p2p-browser,lan,0
2629,16.800,p2p-browser,lan,0
2630,6.800,p2p-browser,lan,0
2631,6.400,p2p-browser,lan,0
2632,12.100,p2p-browser,lan,0
2633,9.300,p2p-browser,lan,0
2634,7.900,p2p-browser,lan,0
2635,21.700,p2p-browser,lan,0
2636,11.500,p2p-browser,lan,0
2637,9.800,p2p-browser,lan,0
2638,6.100,p2p-browser,lan,0
2639,15.200,p2p-browser,lan,0
2640,10.100,p2p-browser,lan,0
2641,6.300,p2p-browser,lan,0
2642,5.900,p2p-browser,lan,0
2643,8.000,p2p-browser,lan,0
2644,12.300,p2p-browser,lan,0
2645,10.800,p2p-browser,lan,0
2646,6.800,p2p-browser,lan,0
2647,11.400,p2p-browser,lan,0
2648,12.200,p2p-browser,lan,0
2649,8.000,p2p-browser,lan,0
2650,8.700,p2p-browser,lan,0
2651,5.800,p2p-browser,lan,0
2652,22.300,p2p-browser,lan,0
2653,27.300,p2p-browser,lan,0
2654,16.800,p2p-browser,lan,0
2655,11.100,p2p-browser,lan,0
2656,6.100,p2p-browser,lan,0
2657,9.200,p2p-browser,lan,0
2658,7.000,p2p-browser,lan,0
2659,9.100,p2p-browser,lan,0
2660,10.100,p2p-browser,lan,0
2661,9.800,p2p-browser,lan,0
2662,7.700,p2p-browser,lan,0
2663,10.300,p2p-browser,lan,0
2664,34.200,p2p-browser,lan,0
2665,23.600,p2p-browser,lan,0
2666,13.300,p2p-browser,lan,0
2667,12.200,p2p-browser,lan,0
2668,9.000,p2p-browser,lan,0
2669,14.000,p2p-browser,lan,0
2670,5.200,p2p-browser,lan,0
2671,8.600,p2p-browser,lan,0
2672,11.100,p2p-browser,lan,0
2673,44.200,p2p-browser,lan,0
2674,34.000,p2p-browser,lan,0
2675,23.600,p2p-browser,lan,0
2676,12.800,p2p-browser,lan,0
2677,15.000,p2p-browser,lan,0
2678,17.400,p2p-browser,lan,0
2679,8.600,p2p-browser,lan,0
2680,6.500,p2p-browser,lan,0
2681,11.700,p2p-browser,lan,0
2682,5.700,p2p-browser,lan,0
2683,6.600,p2p-browser,lan,0
2684,7.700,p2p-browser,lan,0
2685,8.600,p2p-browser,lan,0
2686,13.600,p2p-browser,lan,0
2687,10.800,p2p-browser,lan,0
2688,5.500,p2p-browser,lan,0
2689,7.700,p2p-browser,lan,0
2690,11.100,p2p-browser,lan,0
2691,6.600,p2p-browser,lan,0
2692,11.300,p2p-browser,lan,0
2693,7.400,p2p-browser,lan,0
2694,42.400,p2p-browser,lan,0
2695,59.100,p2p-browser,lan,0
2696,48.700,p2p-browser,lan,0
2697,38.000,p2p-browser,lan,0
2698,30.000,p2p-browser,lan,0
2699,24.700,p2p-browser,lan,0
2700,15.000,p2p-browser,lan,0
2701,15.700,p2p-browser,lan,0
2702,20.700,p2p-browser,lan,0
2703,10.400,p2p-browser,lan,0
2704,15.700,p2p-browser,lan,0
2705,44.200,p2p-browser,lan,0
2706,33.400,p2p-browser,lan,0
2707,23.300,p2p-browser,lan,0
2708,40.900,p2p-browser,lan,0
2709,30.300,p2p-browser,lan,0
2710,82.500,p2p-browser,lan,0
2711,72.300,p2p-browser,lan,0
2712,153.500,p2p-browser,lan,0
2713,142.700,p2p-browser,lan,0
2714,132.400,p2p-browser,lan,0
2715,134.700,p2p-browser,lan,0
2716,125.900,p2p-browser,lan,0
2717,115.600,p2p-browser,lan,0
2718,105.400,p2p-browser,lan,0
2719,95.200,p2p-browser,lan,0
2720,85.000,p2p-browser,lan,0
2721,74.300,p2p-browser,lan,0
2722,63.100,p2p-browser,lan,0
2723,52.400,p2p-browser,lan,0
2724,42.000,p2p-browser,lan,0
2725,31.200,p2p-browser,lan,0
2726,21.000,p2p-browser,lan,0
2727,10.300,p2p-browser,lan,0
2728,7.300,p2p-browser,lan,0
2729,6.600,p2p-browser,lan,0
2730,15.000,p2p-browser,lan,0
2731,10.900,p2p-browser,lan,0
2732,8.000,p2p-browser,lan,0
2733,26.200,p2p-browser,lan,0
2734,20.100,p2p-browser,lan,0
2735,10.700,p2p-browser,lan,0
2736,30.000,p2p-browser,lan,0
