seq,rtt_ms,transport,network,relayed
457,503.300,cloud-mqtt,cross-isp,0
458,495.100,cloud-mqtt,cross-isp,0
459,484.500,cloud-mqtt,cross-isp,0
460,473.500,cloud-mqtt,cross-isp,0
461,640.200,cloud-mqtt,cross-isp,0
462,648.600,cloud-mqtt,cross-isp,0
463,638.100,cloud-mqtt,cross-isp,0
464,628.500,cloud-mqtt,cross-isp,0
465,618.300,cloud-mqtt,cross-isp,0
466,607.500,cloud-mqtt,cross-isp,0
467,597.400,cloud-mqtt,cross-isp,0
468,586.900,cloud-mqtt,cross-isp,0
469,576.400,cloud-mqtt,cross-isp,0
470,565.800,cloud-mqtt,cross-isp,0
471,555.600,cloud-mqtt,cross-isp,0
472,544.900,cloud-mqtt,cross-isp,0
473,534.700,cloud-mqtt,cross-isp,0
474,547.700,cloud-mqtt,cross-isp,0
475,559.200,cloud-mqtt,cross-isp,0
476,548.900,cloud-mqtt,cross-isp,0
477,538.100,cloud-mqtt,cross-isp,0
478,527.800,cloud-mqtt,cross-isp,0
479,517.600,cloud-mqtt,cross-isp,0
480,507.300,cloud-mqtt,cross-isp,0
481,496.900,cloud-mqtt,cross-isp,0
482,486.000,cloud-mqtt,cross-isp,0
483,475.000,cloud-mqtt,cross-isp,0
484,464.900,cloud-mqtt,cross-isp,0
485,454.800,cloud-mqtt,cross-isp,0
486,443.700,cloud-mqtt,cross-isp,0
487,433.300,cloud-mqtt,cross-isp,0
488,444.300,cloud-mqtt,cross-isp,0
489,437.200,cloud-mqtt,cross-isp,0
490,426.900,cloud-mqtt,cross-isp,0
491,623.600,cloud-mqtt,cross-isp,0
492,613.300,cloud-mqtt,cross-isp,0
493,603.100,cloud-mqtt,cross-isp,0
494,592.900,cloud-mqtt,cross-isp,0
495,582.800,cloud-mqtt,cross-isp,0
496,572.200,cloud-mqtt,cross-isp,0
497,561.500,cloud-mqtt,cross-isp,0
498,552.400,cloud-mqtt,cross-isp,0
499,568.700,cloud-mqtt,cross-isp,0
500,558.000,cloud-mqtt,cross-isp,0
501,547.500,cloud-mqtt,cross-isp,0
502,536.800,cloud-mqtt,cross-isp,0
503,526.300,cloud-mqtt,cross-isp,0
504,515.500,cloud-mqtt,cross-isp,0
505,505.200,cloud-mqtt,cross-isp,0
506,494.300,cloud-mqtt,cross-isp,0
507,483.900,cloud-mqtt,cross-isp,0
508,473.100,cloud-mqtt,cross-isp,0
509,466.100,cloud-mqtt,cross-isp,0
510,462.600,cloud-mqtt,cross-isp,0
511,489.600,cloud-mqtt,cross-isp,0
512,479.200,cloud-mqtt,cross-isp,0
513,481.700,cloud-mqtt,cross-isp,0
514,471.600,cloud-mqtt,cross-isp,0
515,464.400,cloud-mqtt,cross-isp,0
516,454.700,cloud-mqtt,cross-isp,0
